product_name,keyword,url,money_score,demand_score,competition_score,pain_score,total_score,explanation
Unknown,google document ai example,https://chromewebstore.google.com/detail/docfiller/goibiampjlgcdjdfakjepniopldpijcd,0.0,2.525044807036845,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.53, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai example,https://chromewebstore.google.com/detail/taxbuzz-ai/opikndfepbbekgnhehdaaomhbiejgpkj,0.0,2.041392685158225,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.04, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai cost,https://chromewebstore.google.com/detail/thought-bot-ai/molhiolkbndfjeokachagfmklnpoelag,0.0,0.6989700043360189,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 0.70, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai cost,https://chromewebstore.google.com/detail/doc2prompt-pdf-to-chatgpt/ncehnommghjgggpiiofhdkgdpnodebng,0.0,1.0791812460476249,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.08, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai cost,https://chromewebstore.google.com/detail/ai-contract-generator/kpccglocffnkkdfhppdikelpoblabijn,0.0,1.7242758696007892,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.72, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai cost,https://chromewebstore.google.com/detail/ai-lawyer/hbnhlfogmljpempeohaclgkngdcghomn,0.0,2.3541084391474008,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.35, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai cost,https://chromewebstore.google.com/detail/image-to-form-auto-filler/kkbeionamblgeamgjejcohakkpcmklgi,0.0,1.0,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai cost,https://chromewebstore.google.com/detail/opentranscribe/longmnbeigmjpnghnkihdkeljbodlbef,0.0,1.8808135922807914,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.88, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai cost,https://chromewebstore.google.com/detail/policy-threat-analyzer/enbhocgffaeppnikpcmkojaifhigknhi,0.0,0.47712125471966244,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 0.48, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai cost,https://chromewebstore.google.com/detail/apex-learning-hack-assist/deepanfkojflalfajnkcnlhiejeomdgk,0.0,3.477265995424853,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.48, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,google document ai cost,https://chromewebstore.google.com/detail/joblic/hcaaakegebekicmbkffmpmimibcboehh,0.0,0.47712125471966244,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 0.48, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to use google docs for writing,https://chromewebstore.google.com/detail/google-docs-quick-write/cmieehnbepanbodfemngddghfbdijebf,0.0,2.0,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to use google docs for writing,https://chromewebstore.google.com/detail/readwrite-for-google-chro/inoeonmfapjbbkmdafoankkfajkcphgd,0.0,7.301030017378705,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 7.30, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to use google docs for writing,https://chromewebstore.google.com/detail/revision-history-writing/dlepebghjlnddgihakmnpoiifjjpmomh,0.0,5.301032167130962,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.30, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to use google docs for writing,https://chromewebstore.google.com/detail/draftback/nnajoiemfpldioamchanognpjmocgkbg,0.0,5.60206107706281,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.60, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to use google docs for writing,https://chromewebstore.google.com/detail/dark-mode-google-docs/iabnclnclchijjckhdljmocghgmgnnii,0.0,5.60206107706281,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.60, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to use google docs for writing,https://chromewebstore.google.com/detail/process-feedback-for-goog/chcbikmmlhbbdkfiaaaljabpefdfajnb,0.0,4.77815848856469,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 4.78, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to use google docs for writing,https://chromewebstore.google.com/detail/google-docs-new/onjjpeonkbenaglclaageiidffmfemco,0.0,3.699056854547668,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.70, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to use google docs for writing,https://chromewebstore.google.com/detail/auto-write/bpingmbcimfnmggbbbjpoajmgpjkeikj,0.0,2.8095597146352675,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.81, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to use google docs for writing,https://chromewebstore.google.com/detail/writehuman-history-replay/bfaogmhmapcefhmkdablidkcgkgnhghl,0.0,4.000043427276863,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 4.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,do writers use google docs,https://chromewebstore.google.com/detail/google-docs-splitview/mhekpeihiapfhjefakclpbmdofbmldcb,0.0,4.000043427276863,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 4.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,do writers use google docs,https://chromewebstore.google.com/detail/grammarly-ai-writing-assi/kbfnbcaeplbcioakkpcpgfkobkghlhen,0.0,7.633468465679458,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 7.63, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,do writers use google docs,https://chromewebstore.google.com/detail/prowritingaid-grammar-che/npnbdojkgkbcdfdjlfdmplppdphlhhcf,0.0,5.301032167130962,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.30, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,do writers use google docs,https://chromewebstore.google.com/detail/writer-extension-clipper/ikfjgjdcechliibmcjnaoabbfjabbaoc,0.0,4.95424733490676,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 4.95, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,do writers use google docs,https://chromewebstore.google.com/detail/distraction-free-mode-%E2%80%94-g/blmejkgbnceohgjfnoiegdlbfkmpkeha,0.0,4.000043427276863,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 4.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,do writers use google docs,https://chromewebstore.google.com/detail/writing-assistant/icfibfjidabjcklhikmodelmopjmghgj,0.0,3.477265995424853,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.48, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,do writers use google docs,https://chromewebstore.google.com/detail/hyperwrite-ai-writing-ass/kljjoeapehcmaphfcjkmbhkinoaopdnd,0.0,4.95424733490676,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 4.95, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,is google docs safe for writing,https://chromewebstore.google.com/detail/jetbrains-grazie-writing/fonaoompfjljjllgccccgjnhnoghohgc,0.0,4.000043427276863,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 4.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,is google docs safe for writing,https://chromewebstore.google.com/detail/monica-all-in-one-ai-assi/ofpnmcalabcbjgholdjcjblkibolbppb,0.0,6.477121399484465,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 6.48, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/email-finder-getprospect/bhbcbkonalnjkflmdkdodieehnmmeknp,0.0,5.000004342923105,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/x0pa-recruiter-extension/aeeccphegbhmemmjncggcjlieanbkcmg,0.0,1.8750612633917,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.88, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/crm-integration-with-link/fpieanbcbflkkhljicblgbmndgblndgh,0.0,2.7708520116421442,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.77, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/elitehunter-linkedin-auto/jkmfjdkjgpoeedfonffkjhfimpdpaade,0.0,1.2041199826559248,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.20, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/outreachai/dflaihboigogikfpkgkoniicfoojcfbc,0.0,2.5943925503754266,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.59, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/mogul-recruiter/peimgkadcinffebndofhpegopgdfgjda,0.0,1.8512583487190752,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.85, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/resume-exporter-for-recru/pgmifkhefggmdhompkbibndokddhkimh,0.0,2.9304395947667,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.93, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/careerflow-ai-job-applica/iadokddofjgcgjpjlfhngclhpmaelnli,0.0,5.301032167130962,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.30, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/jobreferai-linkedin-job-o/mmknngpolenffhdaocoeeigkfhinbgnh,0.0,3.000434077479319,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter chrome extension,https://chromewebstore.google.com/detail/instresume-linkedin-revie/dbmgnjicbikhdlcaachlgpfgijlmdogh,0.0,2.187520720836463,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.19, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact,https://chromewebstore.google.com/detail/incontact-contact-book-fo/bhhdblckjkgijhjajngmjdijpmhoeobp,0.0,2.4653828514484184,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.47, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact,https://chromewebstore.google.com/detail/email-finder-by-contactou/jjdemeiffadmmjhkbbpglgnlgeafomjo,0.0,5.698970872924114,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.70, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact,https://chromewebstore.google.com/detail/pitchmeai-job-recruiter-e/gpaoonmjikbnoedbnnmihhichnjlojji,0.0,3.3012470886362113,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.30, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact,https://chromewebstore.google.com/detail/capture-by-tracker/mlpgaajadjjmemccfnecpjmfflecjjad,0.0,3.3012470886362113,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.30, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact,https://chromewebstore.google.com/detail/recruiter-accelerator/dcnpnkllnajifmpiggleoomlapoiinjf,0.0,0.7781512503836436,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 0.78, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact,https://chromewebstore.google.com/detail/lead-management-crm/nfaddeeedeljipeikkinhddkonoebfgp,0.0,1.4313637641589874,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.43, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact,https://chromewebstore.google.com/detail/octopus-all-in-one-linked/afahlliooeebnifondmbhcaghcapepbm,0.0,4.8451042441768255,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 4.85, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact number,https://chromewebstore.google.com/detail/salesql-b2b-email-finder/lbdglhhdbgnknbdifhanfholehojlkgg,0.0,5.000004342923105,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact number,https://chromewebstore.google.com/detail/qodeworld-copilot-for-rec/hfcbppmifjfaobchcpmoeinjdfdpgonh,0.0,1.7075701760979363,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.71, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact number,https://chromewebstore.google.com/detail/linkedin-saved-jobs-extra/hodgpgefgipbimcincapmgoiejjijbkf,0.0,1.5185139398778875,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.52, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,linkedin recruiter contact number,https://chromewebstore.google.com/detail/linkedin-to-airtable/cnbfnjnfadkcidlmddmmhkbfbngephmk,0.0,2.525044807036845,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.53, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,z real estate scraper chrome extension,https://chromewebstore.google.com/detail/z-real-estate-scraper-for/jdidjlghecfpaedabjinjfpdlcioeklo,0.0,3.3012470886362113,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.30, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,z real estate scraper chrome extension,https://chromewebstore.google.com/detail/zillow-listings-scraper-z/gdbnkepefknkdhionjglgioohibnekmn,0.0,1.041392685158225,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.04, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,z real estate scraper chrome extension,https://chromewebstore.google.com/detail/thunderbit-ai-web-scraper/hbkblmodhbmcakopmmfbaopfckopccgp,0.0,5.000004342923105,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,real estate scraper chrome,https://chromewebstore.google.com/detail/real-estate-data-scraper/nlieamdebnjhijflpbkbaijnjpdpieoh,0.0,3.3012470886362113,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.30, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,real estate scraper chrome,https://chromewebstore.google.com/detail/zillow-scraper-agent-prop/gjhcnbnbclgoiggjlghgnnckfmbfnhbb,0.0,2.7403626894942437,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.74, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,real estate scraper chrome,https://chromewebstore.google.com/detail/real-estate-scraper-tool/njfokbkbbpciopkfephmmeagdfokenko,0.0,1.6127838567197355,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.61, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,real estate scraper chrome,https://chromewebstore.google.com/detail/zillow-scraper-extract-ex/hgfcbomkghjeaglfogfijgfgljehibpl,0.0,2.8750612633917,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.88, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,real estate scraper chrome,https://chromewebstore.google.com/detail/zillow-scraper/ndfgliofhogaipihfibmfpanaldoklbh,0.0,2.399673721481038,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.40, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,real estate scraper chrome,https://chromewebstore.google.com/detail/zillow-scraper-agent-prop/mbpanoogbnehgacolcfmlddmpnljpbml,0.0,1.8750612633917,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.88, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,real estate scraper chrome,https://chromewebstore.google.com/detail/zillow-scraper-lead-gener/djhnaibcpncgldkceiolopiafopnopbp,0.0,2.278753600952829,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.28, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,real estate scraper chrome,https://chromewebstore.google.com/detail/listly-web-scraping/ihljmnfgkkmoikgkdkjejbkpdpbmcgeh,0.0,5.000004342923105,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 5.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,real estate scraper chrome,https://chromewebstore.google.com/detail/zillow-scraper-export-lea/hfcnkdlbllfagajomfddiaefmojfbama,0.0,0.9030899869919435,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 0.90, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,upwork automated bidding,https://chromewebstore.google.com/detail/upwork-copilot-ai-proposa/ogkpippnjeanpefmaahcmokejkaeipjo,0.0,3.477265995424853,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.48, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,upwork automated bidding,https://chromewebstore.google.com/detail/ai-upwork-auto-bid/ofojlmkgjmmdiegmbaoiaokoclpkmkgb,0.0,0.9030899869919435,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 0.90, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,upwork automated bidding,https://chromewebstore.google.com/detail/ai-proposal-generator-for/conikchpaofeclhpkheikggfahgpcahc,0.0,1.662757831681574,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.66, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,upwork automated bidding,https://chromewebstore.google.com/detail/bid-agent/dlojompjfplommagmoijaeiggemmigck,0.0,1.1760912590556813,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.18, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to bid successfully on upwork,https://chromewebstore.google.com/detail/upwork-analytics/fgeaeaohhhilmhmnnhiakoejocajcnnf,0.0,2.3483048630481607,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.35, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,how to bid successfully on upwork,https://chromewebstore.google.com/detail/upwork-goldmine-filter-wo/leclidplibnlhpncilpnfpnanfbhoaaa,0.0,1.0,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 1.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,what is bidding in upwork,https://chromewebstore.google.com/detail/upwork-bidder-ai-coming-s/abobgdedegeclcbaaeddpbjflffpkdlo,0.0,2.03342375548695,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 2.03, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,what is bidding in upwork,https://chromewebstore.google.com/detail/copalat-a-gpt-for-freelan/pegclbgggajipbeekkdgmpccojjcjedd,0.0,3.000434077479319,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 3.00, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,what is bidding in upwork,https://chromewebstore.google.com/detail/upwork-alternative/bggfhgigoocopnabibkahmoheooobmfk,0.0,0.7781512503836436,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 0.78, Competition Penalty: 1.00, Pain Signals: 0.00"
Unknown,amazon product analysis extension,https://chromewebstore.google.com/detail/tool4seller-amazon-produc/ocjlckkmllgdmmpiobopeblldmmhjpjk,0.0,4.000043427276863,1.0,0.0,0.0,"Money Indicators: 0.00, Demand Signals: 4.00, Competition Penalty: 1.00, Pain Signals: 0.00"
